id,proveedor,pais,tipo,tema,codigo,producto,disponibilidad,precio,imagen,plazo_entrega,origen
brickshop_holland_42157-1,brickshop_holland,NL,set_nuevo,Technic,42157-1,John Deere 948L-II Skidder,6 disponibles,$259.160,https://img.bricklink.com/ItemImage/ST/0/42157-1.t1.png,35 a 40 días hábiles,Importación Europa
brickshop_holland_42168-1,brickshop_holland,NL,set_nuevo,Technic,42168-1,John Deere 9700 Forage Harvester,29 disponibles,$49.230,https://img.bricklink.com/ItemImage/ST/0/42168-1.t1.png,35 a 40 días hábiles,Importación Europa
brickshop_holland_42170-1,brickshop_holland,NL,set_nuevo,Technic,42170-1,Kawasaki Ninja H2R,19 disponibles,$90.698,https://img.bricklink.com/ItemImage/ST/0/42170-1.t1.png,35 a 40 días hábiles,Importación Europa
brickshop_holland_42173-1,brickshop_holland,NL,set_nuevo,Technic,42173-1,Koenigsegg Jesko Absolut Gray Hypercar,26 disponibles,$58.301,https://img.bricklink.com/ItemImage/ST/0/42173-1.t1.png,35 a 40 días hábiles,Importación Europa
brickshop_holland_42161-1,brickshop_holland,NL,set_nuevo,Technic,42161-1,Lamborghini Huracán Tecnica,30 disponibles,$68.668,https://img.bricklink.com/ItemImage/ST/0/42161-1.t1.png,35 a 40 días hábiles,Importación Europa
brickshop_holland_42196-1,brickshop_holland,NL,set_nuevo,Technic,42196-1,Lamborghini Huracán Tecnica Orange,6 disponibles,$68.668,https://img.bricklink.com/ItemImage/ST/0/42196-1.t1.png,35 a 40 días hábiles,Importación Europa
brickshop_holland_42214-1,brickshop_holland,NL,set_nuevo,Technic,42214-1,Lamborghini Revuelto,108 disponibles,$200.847,https://img.bricklink.com/ItemImage/ST/0/42214-1.t1.png,35 a 40 días hábiles,Importación Europa
brickshop_holland_42115-1,brickshop_holland,NL,set_nuevo,Technic,42115-1,Lamborghini Sián (Sian) FKP 37,40 disponibles,$583.127,https://img.bricklink.com/ItemImage/ST/0/42115-1.t1.png,35 a 40 días hábiles,Importación Europa
brickshop_holland_42110-1,brickshop_holland,NL,set_nuevo,Technic,42110-1,Land Rover Defender,8 disponibles,$453.541,https://img.bricklink.com/ItemImage/ST/0/42110-1.t1.png,35 a 40 días hábiles,Importación Europa
brickshop_holland_42146-1,brickshop_holland,NL,set_nuevo,Technic,42146-1,Liebherr Crawler Crane LR 13000,19 disponibles,$894.136,https://img.bricklink.com/ItemImage/ST/0/42146-1.t1.png,35 a 40 días hábiles,Importación Europa
brickshop_holland_42211-1,brickshop_holland,NL,set_nuevo,Technic,42211-1,Lunar Outpost Moon Rover,28 disponibles,$110.136,https://img.bricklink.com/ItemImage/ST/0/42211-1.t1.png,35 a 40 días hábiles,Importación Europa
brickshop_holland_42180-1,brickshop_holland,NL,set_nuevo,Technic,42180-1,Mars Crew Exploration Rover,22 disponibles,$168.450,https://img.bricklink.com/ItemImage/ST/0/42180-1.t1.png,35 a 40 días hábiles,Importación Europa
brickshop_holland_42141-1,brickshop_holland,NL,set_nuevo,Technic,42141-1,McLaren Formula 1 Team 2022 Race Car,93 disponibles,$285.078,https://img.bricklink.com/ItemImage/ST/0/42141-1.t1.png,35 a 40 días hábiles,Importación Europa
brickshop_holland_42228-1,brickshop_holland,NL,set_nuevo,Technic,42228-1,McLaren MCL39 F1 Car,99 disponibles,$259.160,https://img.bricklink.com/ItemImage/ST/0/42228-1.t1.png,35 a 40 días hábiles,Importación Europa
brickshop_holland_42172-1,brickshop_holland,NL,set_nuevo,Technic,42172-1,McLaren P1,12 disponibles,$518.334,https://img.bricklink.com/ItemImage/ST/0/42172-1.t1.png,35 a 40 días hábiles,Importación Europa
